L,b,h,F,fleche_mm,sigma_MPa
1.7620778267449795,0.08846121950854596,0.1311085362113549,353.6708204340168,0.18487124123247914,2.459012333741851
0.9592434317018683,0.0571912827563143,0.07224307381489559,657.1583159723953,0.5123641337798169,12.671494010680615
2.85209145264142,0.022958080221782928,0.10061825487181646,1119.0934516371688,21.146158416806628,82.39330457843056
2.804784962387488,0.042245120421840705,0.051184249242027295,487.4514065307585,36.164725278879665,74.11957511031729
0.7850452906010253,0.12786662061167084,0.04144861042986885,217.28462401686124,0.2199210073066628,4.659054812889789
0.8572329132735721,0.05917025297511339,0.11682211179029334,739.5507957911153,0.09406469099183504,4.710473500846123
0.832950112520636,0.03437900408809994,0.09690428915186797,1765.6665710196287,0.6212752788215995,27.333776841962422
0.5341627862317533,0.04201896715237834,0.02806361608771479,499.2945806219704,1.5607817194746465,48.35585838422592
1.4904014108833354,0.12148220765688973,0.05614219287567384,401.19749681155906,1.1768683383779865,9.369605350299175
1.2306379817856736,0.07659951009470536,0.05339650242547019,491.76762036302415,1.4970184278546261,16.626080595352605
0.5483126417661017,0.09773314673601509,0.07047310383765813,495.6930429959874,0.04550155268475603,3.359724388706002
0.8237569635739781,0.049958578838328625,0.13458649855329982,840.5154365974087,0.07347999668849901,4.5907429778747835
2.545295672865606,0.07120900603856832,0.064322886612242,838.1833070957607,13.89194066890171,43.44727283829478
0.7680427414209087,0.03298989020363595,0.05939545309017871,699.2772844814884,0.8729830583103996,27.688459320310454
0.6482165726289737,0.08286124247158125,0.022134292509028795,169.43261182081892,0.9782496855496366,16.232509108577002
1.20181683071333,0.047337722448563394,0.022702719906914106,696.333610071915,41.56539073376573,205.79923156745588
2.9238503302769336,0.04878478922592341,0.02917224925145358,193.777101031116,76.17533700795101,81.88127156074293
0.7714816781929303,0.07399916331968256,0.021352263003018068,163.79510447869652,1.9886571852717427,22.473108812934814
1.667220804339036,0.1319267607534047,0.08943537238322,3841.8207549501444,3.5933233535661784,36.419160565101755
1.9571551742181805,0.022753042089325284,0.0858990429875016,1066.0852299259866,10.556111232464769,74.56796932649527
0.7653991160577085,0.10537336641926043,0.026307982000988356,1319.6350039999095,5.874419129157276,83.09733706160306
1.8434546855202547,0.03604816229528065,0.10780781769185797,481.54335454064363,1.2721537304112076,12.712631881175946
0.9664088734421582,0.04892002996338172,0.027319783845031306,3502.1219901197314,60.3581892290439,556.1631332008452
1.5523854980772314,0.020902849844951832,0.03669248161725812,1212.899359313579,83.70038151417555,401.435635818567
1.5557934577855488,0.03668290802190985,0.0330293506470461,2026.732989110148,109.9839194127882,472.75474856484493
1.3058212889355516,0.055063412880602985,0.04234688950419719,422.840501852791,4.288849801599387,33.550996011400585
